# id, point_a.x, point_a.y, point_b.x, point_b.y, point_c.x, point_c.y, point_d.x, point_d.y
1969,1.2234,-0.27735,1.2234,-0.25724,1.2437,-0.25724,1.2437,-0.27735
1970,1.2437,-0.27735,1.2437,-0.25724,1.2641,-0.25724,1.2641,-0.27735
1971,1.2641,-0.27735,1.2641,-0.25724,1.2844,-0.25724,1.2844,-0.27735
1972,1.2844,-0.27735,1.2844,-0.25724,1.3047,-0.25724,1.3047,-0.27735
1973,1.3047,-0.27735,1.3047,-0.25724,1.325,-0.25724,1.325,-0.27735
1974,1.9547,-0.27735,1.9547,-0.25724,1.975,-0.25724,1.975,-0.27735
1975,1.975,-0.27735,1.975,-0.25724,1.9953,-0.25724,1.9953,-0.27735
1976,1.9953,-0.27735,1.9953,-0.25724,2.0156,-0.25724,2.0156,-0.27735
1977,2.0156,-0.27735,2.0156,-0.25724,2.0359,-0.25724,2.0359,-0.27735
1978,2.0359,-0.27735,2.0359,-0.25724,2.0562,-0.25724,2.0562,-0.27735
1979,2.0562,-0.27735,2.0562,-0.25724,2.0766,-0.25724,2.0766,-0.27735
1980,2.0766,-0.27735,2.0766,-0.25724,2.0969,-0.25724,2.0969,-0.27735
1981,1.0609,-0.25724,1.0609,-0.23714,1.0813,-0.23714,1.0813,-0.25724
1982,1.0813,-0.25724,1.0813,-0.23714,1.1016,-0.23714,1.1016,-0.25724
1983,1.1016,-0.25724,1.1016,-0.23714,1.1219,-0.23714,1.1219,-0.25724
1984,1.1219,-0.25724,1.1219,-0.23714,1.1422,-0.23714,1.1422,-0.25724
1985,1.1422,-0.25724,1.1422,-0.23714,1.1625,-0.23714,1.1625,-0.25724
1986,1.1625,-0.25724,1.1625,-0.23714,1.1828,-0.23714,1.1828,-0.25724
1987,1.1828,-0.25724,1.1828,-0.23714,1.2031,-0.23714,1.2031,-0.25724
1988,1.2031,-0.25724,1.2031,-0.23714,1.2234,-0.23714,1.2234,-0.25724
1989,1.2234,-0.25724,1.2234,-0.23714,1.2437,-0.23714,1.2437,-0.25724
1990,1.2437,-0.25724,1.2437,-0.23714,1.2641,-0.23714,1.2641,-0.25724
1991,1.2641,-0.25724,1.2641,-0.23714,1.2844,-0.23714,1.2844,-0.25724
1992,1.2844,-0.25724,1.2844,-0.23714,1.3047,-0.23714,1.3047,-0.25724
1993,1.9547,-0.25724,1.9547,-0.23714,1.975,-0.23714,1.975,-0.25724
1994,1.975,-0.25724,1.975,-0.23714,1.9953,-0.23714,1.9953,-0.25724
1995,1.9953,-0.25724,1.9953,-0.23714,2.0156,-0.23714,2.0156,-0.25724
1996,2.0156,-0.25724,2.0156,-0.23714,2.0359,-0.23714,2.0359,-0.25724
1997,2.0359,-0.25724,2.0359,-0.23714,2.0562,-0.23714,2.0562,-0.25724
1998,2.0562,-0.25724,2.0562,-0.23714,2.0766,-0.23714,2.0766,-0.25724
1999,2.0766,-0.25724,2.0766,-0.23714,2.0969,-0.23714,2.0969,-0.25724
2000,2.0969,-0.25724,2.0969,-0.23714,2.1172,-0.23714,2.1172,-0.25724
2001,1.0609,-0.23714,1.0609,-0.21704,1.0813,-0.21704,1.0813,-0.23714
2002,1.0813,-0.23714,1.0813,-0.21704,1.1016,-0.21704,1.1016,-0.23714
2003,1.1016,-0.23714,1.1016,-0.21704,1.1219,-0.21704,1.1219,-0.23714
2004,1.1219,-0.23714,1.1219,-0.21704,1.1422,-0.21704,1.1422,-0.23714
2005,1.1422,-0.23714,1.1422,-0.21704,1.1625,-0.21704,1.1625,-0.23714
2006,1.1625,-0.23714,1.1625,-0.21704,1.1828,-0.21704,1.1828,-0.23714
2007,1.1828,-0.23714,1.1828,-0.21704,1.2031,-0.21704,1.2031,-0.23714
2008,1.2031,-0.23714,1.2031,-0.21704,1.2234,-0.21704,1.2234,-0.23714
2009,1.2234,-0.23714,1.2234,-0.21704,1.2437,-0.21704,1.2437,-0.23714
2010,1.2437,-0.23714,1.2437,-0.21704,1.2641,-0.21704,1.2641,-0.23714
2011,1.2641,-0.23714,1.2641,-0.21704,1.2844,-0.21704,1.2844,-0.23714
2012,1.2844,-0.23714,1.2844,-0.21704,1.3047,-0.21704,1.3047,-0.23714
2013,1.975,-0.23714,1.975,-0.21704,1.9953,-0.21704,1.9953,-0.23714
2014,1.9953,-0.23714,1.9953,-0.21704,2.0156,-0.21704,2.0156,-0.23714
2015,2.0156,-0.23714,2.0156,-0.21704,2.0359,-0.21704,2.0359,-0.23714
2016,2.0359,-0.23714,2.0359,-0.21704,2.0562,-0.21704,2.0562,-0.23714
2017,2.0562,-0.23714,2.0562,-0.21704,2.0766,-0.21704,2.0766,-0.23714
2018,2.0766,-0.23714,2.0766,-0.21704,2.0969,-0.21704,2.0969,-0.23714
2019,2.0969,-0.23714,2.0969,-0.21704,2.1172,-0.21704,2.1172,-0.23714
2020,1.0609,-0.21704,1.0609,-0.19694,1.0813,-0.19694,1.0813,-0.21704
2021,1.0813,-0.21704,1.0813,-0.19694,1.1016,-0.19694,1.1016,-0.21704
2022,1.1016,-0.21704,1.1016,-0.19694,1.1219,-0.19694,1.1219,-0.21704
2023,1.1219,-0.21704,1.1219,-0.19694,1.1422,-0.19694,1.1422,-0.21704
2024,1.1422,-0.21704,1.1422,-0.19694,1.1625,-0.19694,1.1625,-0.21704
2025,1.1625,-0.21704,1.1625,-0.19694,1.1828,-0.19694,1.1828,-0.21704
2026,1.1828,-0.21704,1.1828,-0.19694,1.2031,-0.19694,1.2031,-0.21704
2027,1.2031,-0.21704,1.2031,-0.19694,1.2234,-0.19694,1.2234,-0.21704
2028,1.2234,-0.21704,1.2234,-0.19694,1.2437,-0.19694,1.2437,-0.21704
2029,1.2437,-0.21704,1.2437,-0.19694,1.2641,-0.19694,1.2641,-0.21704
2030,1.2641,-0.21704,1.2641,-0.19694,1.2844,-0.19694,1.2844,-0.21704
2031,1.2844,-0.21704,1.2844,-0.19694,1.3047,-0.19694,1.3047,-0.21704
2032,1.975,-0.21704,1.975,-0.19694,1.9953,-0.19694,1.9953,-0.21704
2033,1.9953,-0.21704,1.9953,-0.19694,2.0156,-0.19694,2.0156,-0.21704
2034,2.0156,-0.21704,2.0156,-0.19694,2.0359,-0.19694,2.0359,-0.21704
2035,2.0359,-0.21704,2.0359,-0.19694,2.0562,-0.19694,2.0562,-0.21704
2036,2.0562,-0.21704,2.0562,-0.19694,2.0766,-0.19694,2.0766,-0.21704
2037,2.0766,-0.21704,2.0766,-0.19694,2.0969,-0.19694,2.0969,-0.21704
2038,2.0969,-0.21704,2.0969,-0.19694,2.1172,-0.19694,2.1172,-0.21704
2039,1.0609,-0.19694,1.0609,-0.17684,1.0813,-0.17684,1.0813,-0.19694
2040,1.0813,-0.19694,1.0813,-0.17684,1.1016,-0.17684,1.1016,-0.19694
2041,1.1016,-0.19694,1.1016,-0.17684,1.1219,-0.17684,1.1219,-0.19694
2042,1.1219,-0.19694,1.1219,-0.17684,1.1422,-0.17684,1.1422,-0.19694
2043,1.1422,-0.19694,1.1422,-0.17684,1.1625,-0.17684,1.1625,-0.19694
2044,1.1625,-0.19694,1.1625,-0.17684,1.1828,-0.17684,1.1828,-0.19694
2045,1.1828,-0.19694,1.1828,-0.17684,1.2031,-0.17684,1.2031,-0.19694
2046,1.2031,-0.19694,1.2031,-0.17684,1.2234,-0.17684,1.2234,-0.19694
2047,1.2234,-0.19694,1.2234,-0.17684,1.2437,-0.17684,1.2437,-0.19694
2048,1.2437,-0.19694,1.2437,-0.17684,1.2641,-0.17684,1.2641,-0.19694
2049,1.2641,-0.19694,1.2641,-0.17684,1.2844,-0.17684,1.2844,-0.19694
2050,1.9953,-0.19694,1.9953,-0.17684,2.0156,-0.17684,2.0156,-0.19694
2051,2.0156,-0.19694,2.0156,-0.17684,2.0359,-0.17684,2.0359,-0.19694
2052,2.0359,-0.19694,2.0359,-0.17684,2.0562,-0.17684,2.0562,-0.19694
2053,2.0562,-0.19694,2.0562,-0.17684,2.0766,-0.17684,2.0766,-0.19694
2054,2.0766,-0.19694,2.0766,-0.17684,2.0969,-0.17684,2.0969,-0.19694
2055,2.0969,-0.19694,2.0969,-0.17684,2.1172,-0.17684,2.1172,-0.19694
2056,2.1172,-0.19694,2.1172,-0.17684,2.1375,-0.17684,2.1375,-0.19694
2057,1.0406,-0.17684,1.0406,-0.15673,1.0609,-0.15673,1.0609,-0.17684
2058,1.0609,-0.17684,1.0609,-0.15673,1.0813,-0.15673,1.0813,-0.17684
2059,1.0813,-0.17684,1.0813,-0.15673,1.1016,-0.15673,1.1016,-0.17684
2060,1.1016,-0.17684,1.1016,-0.15673,1.1219,-0.15673,1.1219,-0.17684
2061,1.1219,-0.17684,1.1219,-0.15673,1.1422,-0.15673,1.1422,-0.17684
2062,1.1422,-0.17684,1.1422,-0.15673,1.1625,-0.15673,1.1625,-0.17684
2063,1.1625,-0.17684,1.1625,-0.15673,1.1828,-0.15673,1.1828,-0.17684
2064,1.1828,-0.17684,1.1828,-0.15673,1.2031,-0.15673,1.2031,-0.17684
2065,1.2031,-0.17684,1.2031,-0.15673,1.2234,-0.15673,1.2234,-0.17684
2066,1.2234,-0.17684,1.2234,-0.15673,1.2437,-0.15673,1.2437,-0.17684
2067,1.2437,-0.17684,1.2437,-0.15673,1.2641,-0.15673,1.2641,-0.17684
2068,1.2641,-0.17684,1.2641,-0.15673,1.2844,-0.15673,1.2844,-0.17684
2069,1.9953,-0.17684,1.9953,-0.15673,2.0156,-0.15673,2.0156,-0.17684
2070,2.0156,-0.17684,2.0156,-0.15673,2.0359,-0.15673,2.0359,-0.17684
2071,2.0359,-0.17684,2.0359,-0.15673,2.0562,-0.15673,2.0562,-0.17684
2072,2.0562,-0.17684,2.0562,-0.15673,2.0766,-0.15673,2.0766,-0.17684
2073,2.0766,-0.17684,2.0766,-0.15673,2.0969,-0.15673,2.0969,-0.17684
2074,2.0969,-0.17684,2.0969,-0.15673,2.1172,-0.15673,2.1172,-0.17684
2075,2.1172,-0.17684,2.1172,-0.15673,2.1375,-0.15673,2.1375,-0.17684
2076,1.0406,-0.15673,1.0406,-0.13663,1.0609,-0.13663,1.0609,-0.15673
2077,1.0609,-0.15673,1.0609,-0.13663,1.0813,-0.13663,1.0813,-0.15673
2078,1.0813,-0.15673,1.0813,-0.13663,1.1016,-0.13663,1.1016,-0.15673
2079,1.1016,-0.15673,1.1016,-0.13663,1.1219,-0.13663,1.1219,-0.15673
2080,1.1219,-0.15673,1.1219,-0.13663,1.1422,-0.13663,1.1422,-0.15673
2081,1.1422,-0.15673,1.1422,-0.13663,1.1625,-0.13663,1.1625,-0.15673
2082,1.1625,-0.15673,1.1625,-0.13663,1.1828,-0.13663,1.1828,-0.15673
2083,1.1828,-0.15673,1.1828,-0.13663,1.2031,-0.13663,1.2031,-0.15673
2084,1.2031,-0.15673,1.2031,-0.13663,1.2234,-0.13663,1.2234,-0.15673
2085,1.2234,-0.15673,1.2234,-0.13663,1.2437,-0.13663,1.2437,-0.15673
2086,1.2437,-0.15673,1.2437,-0.13663,1.2641,-0.13663,1.2641,-0.15673
2087,1.2641,-0.15673,1.2641,-0.13663,1.2844,-0.13663,1.2844,-0.15673
2088,2.0156,-0.15673,2.0156,-0.13663,2.0359,-0.13663,2.0359,-0.15673
2089,2.0359,-0.15673,2.0359,-0.13663,2.0562,-0.13663,2.0562,-0.15673
2090,2.0562,-0.15673,2.0562,-0.13663,2.0766,-0.13663,2.0766,-0.15673
2091,2.0766,-0.15673,2.0766,-0.13663,2.0969,-0.13663,2.0969,-0.15673
2092,2.0969,-0.15673,2.0969,-0.13663,2.1172,-0.13663,2.1172,-0.15673
2093,2.1172,-0.15673,2.1172,-0.13663,2.1375,-0.13663,2.1375,-0.15673
2094,1.0406,-0.13663,1.0406,-0.11653,1.0609,-0.11653,1.0609,-0.13663
2095,1.0609,-0.13663,1.0609,-0.11653,1.0813,-0.11653,1.0813,-0.13663
2096,1.0813,-0.13663,1.0813,-0.11653,1.1016,-0.11653,1.1016,-0.13663
2097,1.1016,-0.13663,1.1016,-0.11653,1.1219,-0.11653,1.1219,-0.13663
2098,1.1219,-0.13663,1.1219,-0.11653,1.1422,-0.11653,1.1422,-0.13663
2099,1.1422,-0.13663,1.1422,-0.11653,1.1625,-0.11653,1.1625,-0.13663
2100,1.1625,-0.13663,1.1625,-0.11653,1.1828,-0.11653,1.1828,-0.13663
2101,1.1828,-0.13663,1.1828,-0.11653,1.2031,-0.11653,1.2031,-0.13663
2102,1.2031,-0.13663,1.2031,-0.11653,1.2234,-0.11653,1.2234,-0.13663
2103,1.2234,-0.13663,1.2234,-0.11653,1.2437,-0.11653,1.2437,-0.13663
2104,1.2437,-0.13663,1.2437,-0.11653,1.2641,-0.11653,1.2641,-0.13663
2105,1.2641,-0.13663,1.2641,-0.11653,1.2844,-0.11653,1.2844,-0.13663
2106,2.0156,-0.13663,2.0156,-0.11653,2.0359,-0.11653,2.0359,-0.13663
2107,2.0359,-0.13663,2.0359,-0.11653,2.0562,-0.11653,2.0562,-0.13663
2108,2.0562,-0.13663,2.0562,-0.11653,2.0766,-0.11653,2.0766,-0.13663
2109,2.0766,-0.13663,2.0766,-0.11653,2.0969,-0.11653,2.0969,-0.13663
2110,2.0969,-0.13663,2.0969,-0.11653,2.1172,-0.11653,2.1172,-0.13663
2111,2.1172,-0.13663,2.1172,-0.11653,2.1375,-0.11653,2.1375,-0.13663
2112,1.0406,-0.11653,1.0406,-0.096429,1.0609,-0.096429,1.0609,-0.11653
2113,1.0609,-0.11653,1.0609,-0.096429,1.0813,-0.096429,1.0813,-0.11653
2114,1.0813,-0.11653,1.0813,-0.096429,1.1016,-0.096429,1.1016,-0.11653
2115,1.1016,-0.11653,1.1016,-0.096429,1.1219,-0.096429,1.1219,-0.11653
2116,1.1219,-0.11653,1.1219,-0.096429,1.1422,-0.096429,1.1422,-0.11653
2117,1.1422,-0.11653,1.1422,-0.096429,1.1625,-0.096429,1.1625,-0.11653
2118,1.1625,-0.11653,1.1625,-0.096429,1.1828,-0.096429,1.1828,-0.11653
2119,1.1828,-0.11653,1.1828,-0.096429,1.2031,-0.096429,1.2031,-0.11653
2120,1.2031,-0.11653,1.2031,-0.096429,1.2234,-0.096429,1.2234,-0.11653
2121,1.2234,-0.11653,1.2234,-0.096429,1.2437,-0.096429,1.2437,-0.11653
2122,1.2437,-0.11653,1.2437,-0.096429,1.2641,-0.096429,1.2641,-0.11653
2123,2.0156,-0.11653,2.0156,-0.096429,2.0359,-0.096429,2.0359,-0.11653
2124,2.0359,-0.11653,2.0359,-0.096429,2.0562,-0.096429,2.0562,-0.11653
2125,2.0562,-0.11653,2.0562,-0.096429,2.0766,-0.096429,2.0766,-0.11653
2126,2.0766,-0.11653,2.0766,-0.096429,2.0969,-0.096429,2.0969,-0.11653
2127,2.0969,-0.11653,2.0969,-0.096429,2.1172,-0.096429,2.1172,-0.11653
2128,2.1172,-0.11653,2.1172,-0.096429,2.1375,-0.096429,2.1375,-0.11653
2129,2.1375,-0.11653,2.1375,-0.096429,2.1578,-0.096429,2.1578,-0.11653
2130,1.0406,-0.096429,1.0406,-0.076327,1.0609,-0.076327,1.0609,-0.096429
2131,1.0609,-0.096429,1.0609,-0.076327,1.0813,-0.076327,1.0813,-0.096429
2132,1.0813,-0.096429,1.0813,-0.076327,1.1016,-0.076327,1.1016,-0.096429
2133,1.1016,-0.096429,1.1016,-0.076327,1.1219,-0.076327,1.1219,-0.096429
2134,1.1219,-0.096429,1.1219,-0.076327,1.1422,-0.076327,1.1422,-0.096429
2135,1.1422,-0.096429,1.1422,-0.076327,1.1625,-0.076327,1.1625,-0.096429
2136,1.1625,-0.096429,1.1625,-0.076327,1.1828,-0.076327,1.1828,-0.096429
2137,1.1828,-0.096429,1.1828,-0.076327,1.2031,-0.076327,1.2031,-0.096429
2138,1.2031,-0.096429,1.2031,-0.076327,1.2234,-0.076327,1.2234,-0.096429
2139,1.2234,-0.096429,1.2234,-0.076327,1.2437,-0.076327,1.2437,-0.096429
2140,1.2437,-0.096429,1.2437,-0.076327,1.2641,-0.076327,1.2641,-0.096429
2141,2.0359,-0.096429,2.0359,-0.076327,2.0562,-0.076327,2.0562,-0.096429
2142,2.0562,-0.096429,2.0562,-0.076327,2.0766,-0.076327,2.0766,-0.096429
2143,2.0766,-0.096429,2.0766,-0.076327,2.0969,-0.076327,2.0969,-0.096429
2144,2.0969,-0.096429,2.0969,-0.076327,2.1172,-0.076327,2.1172,-0.096429
2145,2.1172,-0.096429,2.1172,-0.076327,2.1375,-0.076327,2.1375,-0.096429
2146,2.1375,-0.096429,2.1375,-0.076327,2.1578,-0.076327,2.1578,-0.096429
2147,1.0406,-0.076327,1.0406,-0.056224,1.0609,-0.056224,1.0609,-0.076327
2148,1.0609,-0.076327,1.0609,-0.056224,1.0813,-0.056224,1.0813,-0.076327
2149,1.0813,-0.076327,1.0813,-0.056224,1.1016,-0.056224,1.1016,-0.076327
2150,1.1016,-0.076327,1.1016,-0.056224,1.1219,-0.056224,1.1219,-0.076327
2151,1.1219,-0.076327,1.1219,-0.056224,1.1422,-0.056224,1.1422,-0.076327
2152,1.1422,-0.076327,1.1422,-0.056224,1.1625,-0.056224,1.1625,-0.076327
2153,1.1625,-0.076327,1.1625,-0.056224,1.1828,-0.056224,1.1828,-0.076327
2154,1.1828,-0.076327,1.1828,-0.056224,1.2031,-0.056224,1.2031,-0.076327
2155,1.2031,-0.076327,1.2031,-0.056224,1.2234,-0.056224,1.2234,-0.076327
2156,1.2234,-0.076327,1.2234,-0.056224,1.2437,-0.056224,1.2437,-0.076327
2157,1.2437,-0.076327,1.2437,-0.056224,1.2641,-0.056224,1.2641,-0.076327
2158,2.0359,-0.076327,2.0359,-0.056224,2.0562,-0.056224,2.0562,-0.076327
2159,2.0562,-0.076327,2.0562,-0.056224,2.0766,-0.056224,2.0766,-0.076327
2160,2.0766,-0.076327,2.0766,-0.056224,2.0969,-0.056224,2.0969,-0.076327
2161,2.0969,-0.076327,2.0969,-0.056224,2.1172,-0.056224,2.1172,-0.076327
2162,2.1172,-0.076327,2.1172,-0.056224,2.1375,-0.056224,2.1375,-0.076327
2163,2.1375,-0.076327,2.1375,-0.056224,2.1578,-0.056224,2.1578,-0.076327
2164,1.0406,-0.056224,1.0406,-0.036122,1.0609,-0.036122,1.0609,-0.056224
2165,1.0609,-0.056224,1.0609,-0.036122,1.0813,-0.036122,1.0813,-0.056224
2166,1.0813,-0.056224,1.0813,-0.036122,1.1016,-0.036122,1.1016,-0.056224
2167,1.1016,-0.056224,1.1016,-0.036122,1.1219,-0.036122,1.1219,-0.056224
2168,1.1219,-0.056224,1.1219,-0.036122,1.1422,-0.036122,1.1422,-0.056224
2169,1.1422,-0.056224,1.1422,-0.036122,1.1625,-0.036122,1.1625,-0.056224
2170,1.1625,-0.056224,1.1625,-0.036122,1.1828,-0.036122,1.1828,-0.056224
2171,1.1828,-0.056224,1.1828,-0.036122,1.2031,-0.036122,1.2031,-0.056224
2172,1.2031,-0.056224,1.2031,-0.036122,1.2234,-0.036122,1.2234,-0.056224
2173,1.2234,-0.056224,1.2234,-0.036122,1.2437,-0.036122,1.2437,-0.056224
2174,1.2437,-0.056224,1.2437,-0.036122,1.2641,-0.036122,1.2641,-0.056224
2175,2.0359,-0.056224,2.0359,-0.036122,2.0562,-0.036122,2.0562,-0.056224
2176,2.0562,-0.056224,2.0562,-0.036122,2.0766,-0.036122,2.0766,-0.056224
2177,2.0766,-0.056224,2.0766,-0.036122,2.0969,-0.036122,2.0969,-0.056224
2178,2.0969,-0.056224,2.0969,-0.036122,2.1172,-0.036122,2.1172,-0.056224
2179,2.1172,-0.056224,2.1172,-0.036122,2.1375,-0.036122,2.1375,-0.056224
2180,2.1375,-0.056224,2.1375,-0.036122,2.1578,-0.036122,2.1578,-0.056224
2181,1.0406,-0.036122,1.0406,-0.01602,1.0609,-0.01602,1.0609,-0.036122
2182,1.0609,-0.036122,1.0609,-0.01602,1.0813,-0.01602,1.0813,-0.036122
2183,1.0813,-0.036122,1.0813,-0.01602,1.1016,-0.01602,1.1016,-0.036122
2184,1.1016,-0.036122,1.1016,-0.01602,1.1219,-0.01602,1.1219,-0.036122
2185,1.1219,-0.036122,1.1219,-0.01602,1.1422,-0.01602,1.1422,-0.036122
2186,1.1422,-0.036122,1.1422,-0.01602,1.1625,-0.01602,1.1625,-0.036122
2187,1.1625,-0.036122,1.1625,-0.01602,1.1828,-0.01602,1.1828,-0.036122
2188,1.1828,-0.036122,1.1828,-0.01602,1.2031,-0.01602,1.2031,-0.036122
2189,1.2031,-0.036122,1.2031,-0.01602,1.2234,-0.01602,1.2234,-0.036122
2190,1.2234,-0.036122,1.2234,-0.01602,1.2437,-0.01602,1.2437,-0.036122
2191,1.2437,-0.036122,1.2437,-0.01602,1.2641,-0.01602,1.2641,-0.036122
2192,2.0359,-0.036122,2.0359,-0.01602,2.0562,-0.01602,2.0562,-0.036122
2193,2.0562,-0.036122,2.0562,-0.01602,2.0766,-0.01602,2.0766,-0.036122
2194,2.0766,-0.036122,2.0766,-0.01602,2.0969,-0.01602,2.0969,-0.036122
2195,2.0969,-0.036122,2.0969,-0.01602,2.1172,-0.01602,2.1172,-0.036122
2196,2.1172,-0.036122,2.1172,-0.01602,2.1375,-0.01602,2.1375,-0.036122
2197,2.1375,-0.036122,2.1375,-0.01602,2.1578,-0.01602,2.1578,-0.036122
2198,1.0406,-0.01602,1.0406,0.0040816,1.0609,0.0040816,1.0609,-0.01602
2199,1.0609,-0.01602,1.0609,0.0040816,1.0813,0.0040816,1.0813,-0.01602
2200,1.0813,-0.01602,1.0813,0.0040816,1.1016,0.0040816,1.1016,-0.01602
2201,1.1016,-0.01602,1.1016,0.0040816,1.1219,0.0040816,1.1219,-0.01602
2202,1.1219,-0.01602,1.1219,0.0040816,1.1422,0.0040816,1.1422,-0.01602
2203,1.1422,-0.01602,1.1422,0.0040816,1.1625,0.0040816,1.1625,-0.01602
2204,1.1625,-0.01602,1.1625,0.0040816,1.1828,0.0040816,1.1828,-0.01602
2205,1.1828,-0.01602,1.1828,0.0040816,1.2031,0.0040816,1.2031,-0.01602
2206,1.2031,-0.01602,1.2031,0.0040816,1.2234,0.0040816,1.2234,-0.01602
2207,1.2234,-0.01602,1.2234,0.0040816,1.2437,0.0040816,1.2437,-0.01602
2208,1.2437,-0.01602,1.2437,0.0040816,1.2641,0.0040816,1.2641,-0.01602
2209,2.0562,-0.01602,2.0562,0.0040816,2.0766,0.0040816,2.0766,-0.01602
2210,2.0766,-0.01602,2.0766,0.0040816,2.0969,0.0040816,2.0969,-0.01602
2211,2.0969,-0.01602,2.0969,0.0040816,2.1172,0.0040816,2.1172,-0.01602
2212,2.1172,-0.01602,2.1172,0.0040816,2.1375,0.0040816,2.1375,-0.01602
2213,2.1375,-0.01602,2.1375,0.0040816,2.1578,0.0040816,2.1578,-0.01602
2214,2.1578,-0.01602,2.1578,0.0040816,2.1781,0.0040816,2.1781,-0.01602
2215,1.0406,0.0040816,1.0406,0.024184,1.0609,0.024184,1.0609,0.0040816
2216,1.0609,0.0040816,1.0609,0.024184,1.0813,0.024184,1.0813,0.0040816
2217,1.0813,0.0040816,1.0813,0.024184,1.1016,0.024184,1.1016,0.0040816
2218,1.1016,0.0040816,1.1016,0.024184,1.1219,0.024184,1.1219,0.0040816
2219,1.1219,0.0040816,1.1219,0.024184,1.1422,0.024184,1.1422,0.0040816
2220,1.1422,0.0040816,1.1422,0.024184,1.1625,0.024184,1.1625,0.0040816
2221,1.1625,0.0040816,1.1625,0.024184,1.1828,0.024184,1.1828,0.0040816
2222,1.1828,0.0040816,1.1828,0.024184,1.2031,0.024184,1.2031,0.0040816
2223,1.2031,0.0040816,1.2031,0.024184,1.2234,0.024184,1.2234,0.0040816
2224,1.2234,0.0040816,1.2234,0.024184,1.2437,0.024184,1.2437,0.0040816
2225,1.2437,0.0040816,1.2437,0.024184,1.2641,0.024184,1.2641,0.0040816
2226,2.0562,0.0040816,2.0562,0.024184,2.0766,0.024184,2.0766,0.0040816
2227,2.0766,0.0040816,2.0766,0.024184,2.0969,0.024184,2.0969,0.0040816
2228,2.0969,0.0040816,2.0969,0.024184,2.1172,0.024184,2.1172,0.0040816
2229,2.1172,0.0040816,2.1172,0.024184,2.1375,0.024184,2.1375,0.0040816
2230,2.1375,0.0040816,2.1375,0.024184,2.1578,0.024184,2.1578,0.0040816
2231,2.1578,0.0040816,2.1578,0.024184,2.1781,0.024184,2.1781,0.0040816
2232,1.0406,0.024184,1.0406,0.044286,1.0609,0.044286,1.0609,0.024184
2233,1.0609,0.024184,1.0609,0.044286,1.0813,0.044286,1.0813,0.024184
2234,1.0813,0.024184,1.0813,0.044286,1.1016,0.044286,1.1016,0.024184
2235,1.1016,0.024184,1.1016,0.044286,1.1219,0.044286,1.1219,0.024184
2236,1.1219,0.024184,1.1219,0.044286,1.1422,0.044286,1.1422,0.024184
2237,1.1422,0.024184,1.1422,0.044286,1.1625,0.044286,1.1625,0.024184
2238,1.1625,0.024184,1.1625,0.044286,1.1828,0.044286,1.1828,0.024184
2239,1.1828,0.024184,1.1828,0.044286,1.2031,0.044286,1.2031,0.024184
2240,1.2031,0.024184,1.2031,0.044286,1.2234,0.044286,1.2234,0.024184
2241,1.2234,0.024184,1.2234,0.044286,1.2437,0.044286,1.2437,0.024184
2242,1.2437,0.024184,1.2437,0.044286,1.2641,0.044286,1.2641,0.024184
2243,2.0562,0.024184,2.0562,0.044286,2.0766,0.044286,2.0766,0.024184
2244,2.0766,0.024184,2.0766,0.044286,2.0969,0.044286,2.0969,0.024184
2245,2.0969,0.024184,2.0969,0.044286,2.1172,0.044286,2.1172,0.024184
2246,2.1172,0.024184,2.1172,0.044286,2.1375,0.044286,2.1375,0.024184
2247,2.1375,0.024184,2.1375,0.044286,2.1578,0.044286,2.1578,0.024184
2248,2.1578,0.024184,2.1578,0.044286,2.1781,0.044286,2.1781,0.024184
2249,1.0406,0.044286,1.0406,0.064388,1.0609,0.064388,1.0609,0.044286
2250,1.0609,0.044286,1.0609,0.064388,1.0813,0.064388,1.0813,0.044286
2251,1.0813,0.044286,1.0813,0.064388,1.1016,0.064388,1.1016,0.044286
2252,1.1016,0.044286,1.1016,0.064388,1.1219,0.064388,1.1219,0.044286
2253,1.1219,0.044286,1.1219,0.064388,1.1422,0.064388,1.1422,0.044286
2254,1.1422,0.044286,1.1422,0.064388,1.1625,0.064388,1.1625,0.044286
2255,1.1625,0.044286,1.1625,0.064388,1.1828,0.064388,1.1828,0.044286
2256,1.1828,0.044286,1.1828,0.064388,1.2031,0.064388,1.2031,0.044286
2257,1.2031,0.044286,1.2031,0.064388,1.2234,0.064388,1.2234,0.044286
2258,1.2234,0.044286,1.2234,0.064388,1.2437,0.064388,1.2437,0.044286
2259,1.2437,0.044286,1.2437,0.064388,1.2641,0.064388,1.2641,0.044286
2260,2.0562,0.044286,2.0562,0.064388,2.0766,0.064388,2.0766,0.044286
2261,2.0766,0.044286,2.0766,0.064388,2.0969,0.064388,2.0969,0.044286
2262,2.0969,0.044286,2.0969,0.064388,2.1172,0.064388,2.1172,0.044286
2263,2.1172,0.044286,2.1172,0.064388,2.1375,0.064388,2.1375,0.044286
2264,2.1375,0.044286,2.1375,0.064388,2.1578,0.064388,2.1578,0.044286
2265,2.1578,0.044286,2.1578,0.064388,2.1781,0.064388,2.1781,0.044286
2266,1.0406,0.064388,1.0406,0.08449,1.0609,0.08449,1.0609,0.064388
2267,1.0609,0.064388,1.0609,0.08449,1.0813,0.08449,1.0813,0.064388
2268,1.0813,0.064388,1.0813,0.08449,1.1016,0.08449,1.1016,0.064388
2269,1.1016,0.064388,1.1016,0.08449,1.1219,0.08449,1.1219,0.064388
